d0,d1,y
0.8360229215270983,0.09086240481671684,1.0
0.6792222592540827,0.17441119178324774,1.0
0.8246481674604625,0.1915117171359424,1.0
0.807833313622827,0.11725990201286819,1.0
0.8109511573650995,0.1587037364972552,1.0
0.8538107576360294,0.2085296027389174,1.0
0.7859116467590552,0.11067233339236172,1.0
0.785486974938987,0.16595242311551855,1.0
0.8180093105264855,0.2223481494598902,1.0
0.8824680421016418,0.16304822619680065,1.0
0.7823798823820326,0.23032878814709876,1.0
0.7692258071452378,0.1950357121775574,1.0
0.7298603421027168,0.12746591110324065,1.0
0.8934073731628912,0.25612419573815004,1.0
0.8460537774289616,0.17967652440824036,1.0
0.8300506380828486,0.08664777758101647,1.0
0.8849246879468461,0.122578360191252,1.0
0.8197241245847354,0.10818723806150758,1.0
0.7707040951264877,0.030901363555870375,1.0
0.7875297001494415,0.16125966589929755,1.0
0.8434089858406889,0.1816657812407768,1.0
0.9130981690731403,0.19834130216634202,1.0
0.845548471719007,0.19609232040611535,1.0
0.7934858568157139,0.19453987367923972,1.0
0.807182866911077,0.12270822265509711,1.0
0.8302871641598486,0.10301635086476595,1.0
0.7919215593519185,0.18727938138244496,1.0
0.7243772375904444,0.12854022784959565,1.0
0.767580875791556,0.17494835015642524,1.0
0.769838624708374,0.13345139011864707,1.0
0.7495941427542386,0.15339118115813707,1.0
0.7792244094911464,0.23061212443185172,1.0
0.8105856170642813,0.13207012573047636,1.0
0.755362153677443,0.017808866064577062,1.0
0.791470009568555,0.14499144088306476,1.0
0.8544719555330975,0.1791629773921256,1.0
0.8344747508412802,0.23423646774098342,1.0
0.8315343016567577,0.14920016527949945,1.0
0.7991517314783955,0.16717431084351572,1.0
0.8344317461000075,0.19926214509178916,1.0
0.7694892111855332,0.20403754205772978,1.0
0.8007590336834636,0.2325895755858568,1.0
0.6850171481405825,0.11449147039726108,1.0
0.824615913904508,0.20064340947995987,1.0
0.25397525077139754,0.7971961513487987,2.0
0.2553729048627611,0.811628593353403,2.0
0.3038876286110544,0.6896228085709226,2.0
0.29640480362960014,0.7268047931054837,2.0
0.4378151441196392,0.8414261259665899,2.0
0.19477384881683205,0.7932648603978514,2.0
0.31236493823444034,0.8785313735906971,2.0
0.32885188091987144,0.7381913700489936,2.0
0.3067366927203724,0.7483206422289121,2.0
0.2810682377732145,0.7464022194675639,2.0
0.3034683323836453,0.7493182220648131,2.0
0.12042940234160816,0.8247210908446962,2.0
0.3124993280509176,0.8199515967180213,2.0
0.29013686258910043,1.0,2.0
0.3203960736671218,0.8383271353521043,2.0
0.2520292862288067,0.6330913169234402,2.0
0.2733972670486921,0.7191724219349507,2.0
0.2656456624342834,0.7742518151230742,2.0
0.19079591024910497,0.7156838439289298,2.0
0.35728876608646104,0.7399799303464967,2.0
0.15977874060615183,0.751791511717136,2.0
0.2723006461462376,0.7320701257304764,2.0
0.22970444991560318,0.6509651142199397,2.0
0.3098061561287132,0.7601853491529426,2.0
0.2739617042778966,0.7003305589988784,2.0
0.1532151419694021,0.7748066820140488,2.0
0.34398417425521166,0.6109910867127089,2.0
0.22943567028264866,0.766377427542648,2.0
0.19236558330555945,0.7472050056076973,2.0
0.2284304344553987,0.7793695767664246,2.0
0.302441594185759,0.7272357003718789,2.0
0.2510025480309204,0.6936426421108554,2.0
0.12021975422790362,0.7470456289475238,2.0
0.34772021115327967,0.7726049229679476,2.0
0.25184651607839764,0.7054129036066348,2.0
0.32323976218378075,0.6942919544300808,2.0
0.32824981454205326,0.7329083289062038,2.0
0.2947706234612366,0.658066229856561,2.0
0.27515508584821474,0.6504279558467623,2.0
0.34680098480857513,0.6478661236054543,2.0
0.19282250868158216,0.7764063514550499,2.0
0.23461236601335297,0.7681541821616198,2.0
0.20081063937299087,0.7610707750427956,2.0
0.24462171954457979,0.9486512012277906,2.0
0.1901400879446959,0.78405643114338,2.0
0.34104910066334815,0.7966471872970899,2.0
0.27914915119391914,0.7472050056076973,2.0
0.2988076935482137,0.6628652381795643,2.0
0.30229107759130447,0.8359778053243611,2.0
0.3605893799791427,0.8280975149046691,2.0
0.23456936127208025,0.7846290065521516,2.0
0.19530065689742293,0.6372705271235464,2.0
0.20994377130078593,0.7982173425417626,2.0
0.2994796426306,0.7785254707514314,2.0
0.27926203863976,0.8843397674281329,2.0
0.28500317159966887,0.7622454400566673,2.0
0.2819820885252599,0.7176435865651378,2.0
0.25396449958607936,0.7027802372941385,2.0
0.17748056723253738,0.7393837435806623,2.0
0.2806543171384645,0.7326131869429195,2.0
0.3562082719619838,0.8228971135115991,2.0
0.20628836829260425,0.8912047694941266,2.0
0.32429875393762164,0.6865533321527655,2.0
0.3440110522185071,0.7479310548373768,2.0
0.22476965585455796,0.7452747771678178,2.0
0.2685377312848742,0.6528422171064282,2.0
0.28406244288432797,0.7688448143557051,2.0
0.3290722802188941,0.7292072486866182,2.0
0.3288465053272123,0.7229030163508647,2.0
0.2768752754991238,0.828174251815123,2.0
0.27728382054121464,0.7973437223304409,2.0
0.24077817079332997,0.7150935600023611,2.0
0.28017051379914637,0.8096570450386636,2.0
0.17492178512681023,0.7354760639867777,2.0
0.2982486319116683,0.7221002302107313,2.0
0.3938159182049821,0.7587745705684434,2.0
0.33049681227355315,0.6990791570745528,2.0
0.18981217679249138,0.733545835546898,2.0
0.33981808994441637,0.7285992562422525,2.0
0.18051240149226452,0.7406528540227849,2.0
0.33814090503478006,0.7519508883773095,2.0
0.2729564684506467,0.8748716132459713,2.0
0.18978529882919593,0.8029986423469689,2.0
0.21090600238676313,0.7287114101883005,2.0
0.2807241998430327,0.8140015347382091,2.0
0.32163245997871265,0.8075143143852193,2.0
0.22842505886273962,0.814172717076914,2.0
0.209416963220195,0.7605985479015407,2.0
0.2341285626740348,0.6786671388938079,2.0
0.30966101512691774,0.79540168821203,2.0
0.31804693967509917,0.7803789622808571,2.0
0.2741713523916012,0.699527772858745,2.0
0.34795673723027964,0.8697066288884954,2.0
0.26353305451926073,0.7378135883359896,2.0
0.30361347338544076,0.8079806386872086,2.0
0.21909303000655822,0.6977982409538989,2.0
0.2850838054895552,0.8415677941089664,2.0
0.2825626525324417,0.7425535682663361,2.0
0.24541193166546613,0.7267339590342955,2.0
0.2506370077301022,0.8083407118824154,2.0
0.3312923999870986,0.194232926037424,3.0
0.3201272940341673,0.18199634023965527,3.0
0.24198230354896627,0.14178029632253114,3.0
0.23826776902153463,0.02735375715719261,3.0
0.3442260759248707,0.09573224721090845,3.0
0.2536097104705794,0.0766247565078803,3.0
0.28047154698805543,0.13989729059677705,3.0
0.3322600066657349,0.02330440942093147,3.0
0.2717415845096922,0.18868425712767842,3.0
0.21861997785255824,0.22482143911221297,3.0
0.25528689538021565,0.07985951242547665,3.0
0.332206250739144,0.1616433504515672,3.0
0.23213421779751217,0.13754205772976802,3.0
0.33131390235773495,0.1407236880939732,3.0
0.2614688269381699,0.2152352281447376,3.0
0.2179050240288992,0.1541821616197391,3.0
0.22197972326448992,0.13372882356413435,3.0
0.31885865416662185,0.10359482911280325,3.0
0.2878307333383506,0.17444660881884186,3.0
0.2845247438530098,0.18550852960273892,3.0
0.19028522894649136,0.17345493182220648,3.0
0.3341737176523712,0.18960510005312556,3.0
0.2629148613634653,0.21120358892627353,3.0
0.29233547998666853,0.22897703795525648,3.0
0.34213497038048446,0.1340652854022785,3.0
0.20740111597303604,0.1725517974145564,3.0
0.29300742906905486,0.19527772858745057,3.0
0.19850988571490008,0.1704090667611121,3.0
0.16660036769053788,0.1871731302756626,3.0
0.3393127842344619,0.10845876866772917,3.0
0.27408534290905573,0.20494067646537983,3.0
0.29314181888553215,0.13973201109733782,3.0
0.2159321815230129,0.15687385632489229,3.0
0.2889972369453732,0.28325364500324657,3.0
0.22758109081526237,0.16272947287645356,3.0
0.2959747562168729,0.18631131574287232,3.0
0.2235386451356262,0.021557168998288176,3.0
0.2901207358111232,0.22067174310843515,3.0
0.41631277348327655,0.26434094799598606,3.0
0.3147033210411448,0.10032465615961278,3.0
0.24475610936105704,0.1545835546898058,3.0
0.2573296205906701,0.12411900123959625,3.0
0.1884091471084687,0.048733840977510184,3.0
0.27584316170857837,0.08794049938020188,3.0
0.32682528248739423,0.16607638274009798,3.0
0.3321524948125531,0.16997815949471695,3.0
0.2358057475836711,0.20847057434626054,3.0
0.28972831754700956,0.1480609173012219,3.0
0.2864384548396461,0.14857446431733665,3.0
0.2729833464139421,0.2598547901540641,3.0
0.23204283272230763,0.12457942270231982,3.0
0.23104297248771677,0.11991617968242725,3.0
0.27020416500919225,0.1978985892214155,3.0
0.24746003246857967,0.20078507762233636,3.0
0.24697085353660242,0.16580485213387638,3.0
0.2985657918785546,0.16943509828227377,3.0
0.308370872888736,0.12825689156484268,3.0
0.26697880941373786,0.2402809751490467,3.0
0.2866642297313279,0.18049111622690514,3.0
0.33706578650296193,0.21321645711587273,3.0
0.23856342661778462,0.23391771442063633,3.0
0.2898895853267823,0.21017649489404402,3.0
0.29688860696891833,0.04599492355823151,3.0
0.2568243148807156,0.23156838439289298,3.0
0.2573188694053519,0.1361253763060032,3.0
0.2689140227710105,0.17382681069594474,3.0
0.2293550363927623,0.17766365621864116,3.0
0.3491286164299614,0.06787084587686677,3.0
0.2702417941578059,0.2577120595006198,3.0
0.22887660864610324,0.18586269995868013,3.0
0.25260985023598853,0.20912578950475177,3.0
0.34833302871641597,0.16068118765126024,3.0
0.174018685560083,0.19780414379316452,3.0
0.29801210583466825,0.16640103889971075,3.0
0.31574081042434926,0.15255297798240955,3.0
0.310031931020395,0.2312909509474057,3.0
0.19617150290819563,0.16337288235641342,3.0
0.366298259383097,0.10459831178797001,3.0
0.25357745691462485,0.20141077858449916,3.0
0.2855514820508961,0.12265509710170593,3.0
0.23668196918710288,0.13140310489345375,3.0
0.2673497253072151,0.1355350923794345,3.0
0.19622525883478653,0.23310312260197155,3.0
0.2503305989485341,0.1761761407236881,3.0
0.2267693763237397,0.10205418806445901,3.0
0.25527614419489747,0.148680715424119,3.0
0.2882500295657596,0.20330558998878462,3.0
0.2731983701203058,0.15754678000118058,3.0
0.32112177867609903,0.13990909627530843,3.0
0.27573564985539656,0.041650433858686026,3.0
0.12338060271144893,0.0958857210318163,3.0
0.24350359627148893,0.16697361430848237,3.0
0.3300613892681668,0.06195620093264861,3.0
0.32640061066732606,0.14043444896995455,3.0
0.3766408996591874,0.13891151643940736,3.0
0.23008611699439863,0.12714125494362788,3.0
0.341989829378689,0.11326958266926392,3.0
0.27913840000860096,0.21793282568915648,3.0
0.30797307903196325,0.06856738091021782,3.0
0.2869921408835324,0.21107372646242842,3.0
0.5261576338791352,0.5150286287704385,4.0
0.6302882392783804,0.4840387226255829,4.0
0.6374055239590165,0.4661531196505519,4.0
0.5452678657822025,0.47542057729768017,4.0
0.6720727210174922,0.5418157133581253,4.0
0.5066173545633406,0.47869665309013637,4.0
0.49374281014481847,0.5231509356000236,4.0
0.47014395837141043,0.46045097691989845,4.0
0.47203616698741035,0.33905318458178385,4.0
0.5614161461301108,0.4447907443480314,4.0
0.5165837033532947,0.47079865415264743,4.0
0.5796447808370873,0.4243905318458178,4.0
0.5551804586455656,0.4606162564193377,4.0
0.504741272725318,0.37403341007024377,4.0
0.514820508961113,0.4231922554748834,4.0
0.49270532076161394,0.41544773035830235,4.0
0.5500306408781568,0.449849477598725,4.0
0.525904981024158,0.4902130924974913,4.0
0.5832195499553826,0.49711941443834484,4.0
0.3759474482061647,0.5231863526356177,4.0
0.6370829883994711,0.5238061507585149,4.0
0.47832023480588737,0.4368219113393542,4.0
0.5832786814746326,0.5542766070479901,4.0
0.4389063894294346,0.46761112094917656,4.0
0.5742423102147012,0.40524762410719556,4.0
0.47384236612086483,0.40681777935186825,4.0
0.6645737692580607,0.4081459181866478,4.0
0.5407039876146346,0.38728528422171066,4.0
0.5441067377678389,0.5397438167758692,4.0
0.496027437024932,0.4472168112862287,4.0
0.5182071323363401,0.5227318340121598,4.0
0.5405319686495436,0.4329083289062039,4.0
0.5400266629395891,0.5475355646065757,4.0
0.5294259942158623,0.4835901068413907,4.0
0.4670637437777515,0.40665840269169473,4.0
0.47583671099738745,0.5095980166460067,4.0
0.5619752077666563,0.49909096275308423,4.0
0.5617548084676336,0.37140074375774745,4.0
0.4934148989926139,0.3803140310489345,4.0
0.6317235225183576,0.47240422643291424,4.0
0.5400535409028845,0.4217637683725872,4.0
0.6174244460451764,0.433339236172599,4.0
0.5012793910528636,0.5078861932589576,4.0
0.6248857686559943,0.4817602266690278,4.0
0.552594798576543,0.5254884599492355,4.0
0.5739143990624966,0.481040080278614,4.0
0.4701708363347059,0.5485449501210082,4.0
0.5432896476836572,0.44245912283808514,4.0
0.6398299162482664,0.4726462428428074,4.0
0.5400374141249072,0.4594474942447317,4.0
0.5431445066818616,0.4710819904374004,4.0
0.589347725586746,0.39931527064518035,4.0
0.5766344489479965,0.5046632430198925,4.0
0.5340490039026803,0.42544123723511007,4.0
0.5548364207153839,0.40365976034472584,4.0
0.5785105307860191,0.6149105719851249,4.0
0.5390805586315891,0.4020187710288649,4.0
0.4838893488007053,0.3270586151939083,4.0
0.5999913990517455,0.44665013871672277,4.0
0.5509821207788158,0.4114810223717608,4.0
0.5424671820068162,0.5699899651732483,4.0
0.5998785116059046,0.49386104716368573,4.0
0.4427445625880253,0.47843102532318044,4.0
0.603754313913109,0.44002125022135646,4.0
0.5479287841484524,0.4598547901540641,4.0
0.5659047660004516,0.35669677114692167,4.0
0.590062679410405,0.4249453987367924,4.0
0.4530710760861385,0.5272297975326132,4.0
0.6423456936127208,0.39348916828994746,4.0
0.5315117241675895,0.41722448497727405,4.0
0.4166191822648447,0.4920311669913228,4.0
0.45050691838775225,0.4809928575644885,4.0
0.6071624396589724,0.5102001062511068,4.0
0.5484287142657478,0.5182220648131751,4.0
0.5358498274434756,0.4437223304409421,4.0
0.5554814918344747,0.6034531609704268,4.0
0.48628148753400063,0.454542234814946,4.0
0.5583681850924065,0.5157074552859926,4.0
0.5113263737327041,0.4549318222064813,4.0
0.5528098222829066,0.47866123605454225,4.0
0.6247836323954716,0.3783542884127265,4.0
0.572694139528883,0.48552623812053597,4.0
0.6142259684130176,0.44656159612773744,4.0
0.6020878801887908,0.3767073962575999,4.0
0.5441389913237934,0.4797060386045688,4.0
0.5295711352176578,0.32638569151762,4.0
0.5769623601002011,0.48631131574287234,4.0
0.4759657252212056,0.5225311374771265,4.0
0.5317643770225667,0.4266336107667788,4.0
0.5678614817283606,0.48880821675225783,4.0
0.5686785718125423,0.48227377368514257,4.0
0.5060367905561588,0.423463786081105,4.0
0.5509982475567932,0.4684198099285756,4.0
0.5391558169288164,0.3932412490407886,4.0
0.47657316719168286,0.5030753792574229,4.0
0.4894584627955232,0.5202939613954312,4.0
0.5154333265242493,0.46121834602443773,4.0
0.596174728263791,0.43259547842512247,4.0
0.5777203186651328,0.5809338291718317,4.0
0.6099362454710632,0.3619798122897114,4.0
0.7763269650478966,0.6779174783070657,6.0
0.8131605259479857,0.8077209137595184,6.0
0.8776085063378237,0.7966707986541527,6.0
0.7803586595422145,0.7109320583200519,6.0
0.8899508670830959,0.7003246561596128,6.0
0.8052906582950771,0.7432382976211558,6.0
0.7764882328276692,0.7505578183106074,6.0
0.8443497145560298,0.7625169706628888,6.0
0.7536473396191931,0.8463313853963756,6.0
0.7831002117983508,0.8424650256773508,6.0
0.788921978648146,0.7151112685201582,6.0
0.7606141077053745,0.8033114928280503,6.0
0.841457645705439,0.8120595006197981,6.0
0.8599926891939836,0.8104185113039372,6.0
0.7721340027738058,0.7951596718021369,6.0
0.8496285465472568,0.7856324892273183,6.0
0.7523733241589885,0.7375774747653622,6.0
0.8374098244331437,0.720335281270291,6.0
0.7614527001601926,0.7744052889439821,6.0
0.7611731693419199,0.7953544654979045,6.0
0.8635298291636653,0.7979222005784783,6.0
0.7855891111995097,0.6700489935659052,6.0
0.7445034565060797,0.7311551856442949,6.0
0.8100803113543268,0.785827282923086,6.0
0.753942997215443,0.7574700430907266,6.0
0.7084117273929451,0.7358243315034532,6.0
0.7901476137744187,0.7444247683135589,6.0
0.7139539634244676,0.704692757216221,6.0
0.7989904636986228,0.8214627235700371,6.0
0.6787707094707192,0.7421816893925979,6.0
0.7662047240708288,0.693347500147571,6.0
0.7885671895326459,0.767262853432501,6.0
0.7893090213196005,0.700773271943805,6.0
0.8119348908217131,0.7709049052594298,6.0
0.7427080085579435,0.745776518505401,6.0
0.8151011148979175,0.8102060090903724,6.0
0.8168589336974401,0.6774275426480137,6.0
0.7694032017029877,0.7509946284162682,6.0
1.0,0.7747535564606576,6.0
0.8712868093707331,0.7127737441709462,6.0
0.8572565125305065,0.758538456997816,6.0
0.8082741122208723,0.7906085827282923,6.0
0.7073473600464452,0.6893985006788265,6.0
0.7613774418629654,0.7880821675225783,6.0
0.7752195929601239,0.8381795643704621,6.0
0.8211056518981218,0.760610353580072,6.0
0.7641028673411243,0.6513251874151467,6.0
0.8193800866545536,0.7363555870373649,6.0
0.8509025620074613,0.8575940027153061,6.0
0.7902605012202595,0.714078271648663,6.0
0.7391063614763528,0.8182456761702379,6.0
0.8156171717931902,0.7374180981051885,6.0
0.827701504090826,0.7111622690514138,6.0
0.7311773623041941,0.7607402160439172,6.0
0.8721522797888467,0.7395136060445074,6.0
0.8053282874436907,0.8052063042323357,6.0
0.7700643996000559,0.7386635971902485,6.0
0.7828368077580553,0.6739802845168527,6.0
0.8569716061195747,0.7341833421875922,6.0
0.8075537828045543,0.6879464022194676,6.0
0.8006783997935772,0.8504338586860279,6.0
0.7716878285831013,0.7982409538988253,6.0
0.8238095750056443,0.7913759518328316,6.0
0.7519701547095567,0.8201995159671802,6.0
0.8184769870878265,0.7615252936662534,6.0
0.9907701074043413,0.7382858154772446,6.0
0.803629600163418,0.6341774393483266,6.0
0.7740638405384194,0.8382858154772446,6.0
0.8507789233763022,0.7345552210613305,6.0
0.7684570973949878,0.7838380260905495,6.0
0.7741229720576693,0.7551679357771088,6.0
0.7942653177512821,0.7849831769080928,6.0
0.8005601367550772,0.7451803317395668,6.0
0.8193263307279628,0.718375538634083,6.0
0.8343349854321439,0.7990437400389587,6.0
0.8130153849461903,0.8427011392479783,6.0
0.7588347865352155,0.6835133699309368,6.0
0.7895509229892596,0.858255120713063,6.0
0.7921688366142368,0.869600377781713,6.0
0.7913463709373958,0.8021604391712414,6.0
0.8818175953898917,0.8168289947464731,6.0
0.9355735219807984,0.7068000708340711,6.0
0.7748594282519647,0.8014993211734844,6.0
0.8114403362970768,0.7816303642051827,6.0
0.830787094277144,0.8358361371819846,6.0
0.8794899637685055,0.8245026857918659,6.0
0.8176545214109856,0.7572870550734904,6.0
0.7995979056691,0.7928457588099876,6.0
0.8313999118402804,0.8013812643881707,6.0
0.7358917570662166,0.7064459004781299,6.0
0.8207239848193263,0.8051177616433505,6.0
0.785073054304237,0.7494303760108613,6.0
0.7162815950458538,0.7613718198453456,6.0
0.7744777611731694,0.8129980520630423,6.0
0.7916635309042822,0.7873797296499616,6.0
0.8020975562555772,0.8337347264034001,6.0
0.7740208357971466,0.7213741809810519,6.0
0.8438336576607571,0.7274541054247092,6.0
0.8161547310590993,0.7377663656218642,6.0
0.73935901433133,0.7463018712000472,6.0
0.26059260533473816,0.4589398500678826,0.0
0.29789384279616826,0.4605690337052122,0.0
0.2601571823293518,0.43216457115872736,0.0
0.2713115370969649,0.47482439053184583,0.0
0.2867179856579188,0.47877339000059027,0.0
0.2713921709868513,0.45844991440883065,0.0
0.23645619429542106,0.4653562363496842,0.0
0.2612054228978745,0.45468980579658813,0.0
0.24891681807919322,0.4872675757039136,0.0
0.2727038155956694,0.4686913405347972,0.0
0.28177244041155536,0.46076973024024553,0.0
0.2972541472697365,0.46656631839914997,0.0
0.25793706256114735,0.4638923322117939,0.0
0.2708761140915786,0.46908683076559826,0.0
0.29365250018814576,0.4336579894929461,0.0
0.25402900669798845,0.4746473053538752,0.0
0.26519411265091974,0.45036302461483974,0.0
0.2739993334265103,0.48664777758101646,0.0
0.25673830539817016,0.45513842158078033,0.0
0.267344349714556,0.4640103889971076,0.0
0.27158031672991945,0.4484682132105543,0.0
0.2457075892617161,0.49248568561478073,0.0
0.29077118252287315,0.4804616020305767,0.0
0.2559104641286702,0.4477421639808748,0.0
0.2740262113898057,0.46950002951419634,0.0
0.2782998075537828,0.4751490466914586,0.0
0.3030544117488953,0.4422525234637861,0.0
0.28609979250212336,0.45952423115518565,0.0
0.29038413985141864,0.48874918835960096,0.0
0.2724081579994194,0.43883477952895344,0.0
0.2630384999946244,0.4403341007024379,0.0
0.2638394633008289,0.4623871081990437,0.0
0.26651113285239697,0.4352163390590874,0.0
0.25916269768742006,0.450150522401275,0.0
0.26347929859266983,0.47922200578478247,0.0
0.2779611452162601,0.4882415441827519,0.0
0.24717512605764785,0.4567262853432501,0.0
0.28391730188253256,0.4364028097514905,0.0
0.2795308182727146,0.5001829880172363,0.0
0.26741960801178327,0.4509651142199398,0.0
0.26468880694096525,0.45286582846349094,0.0
0.2752464709234193,0.4667434035771206,0.0
0.25997441217894274,0.44346850835251755,0.0
0.2712739079483513,0.42608464671506996,0.0
0.2390902346983755,0.4452393601322236,0.0
0.27541311429585114,0.47959388465852076,0.0
0.2642372571576016,0.43897644767132993,0.0
0.29405029404491845,0.46795938846585206,0.0
0.22850569275262597,0.4715778289357181,0.0
0.2485996581123069,0.44212266099994096,0.0
0.2597110081386473,0.46608228557936365,0.0
0.2675862513842151,0.48629360722507525,0.0
0.28304645587175986,0.47390945044566435,0.0
0.26595207121585157,0.474293134997934,0.0
0.28637932332039606,0.46719201936131277,0.0
0.2945502241622139,0.475650788029042,0.0
0.2915022631245095,0.4630128091612065,0.0
0.26530162450410155,0.49121657517265804,0.0
0.25804995000698827,0.4376719201936131,0.0
0.26570479395353336,0.44444837967062156,0.0
0.263667444335738,0.4645003246561596,0.0
0.253529076580693,0.4658520748480019,0.0
0.2707040951264877,0.4836255238769848,0.0
0.2685646092481696,0.44016291836373295,0.0
0.26883876447378324,0.44829703087184936,0.0
0.28465375807682797,0.45507939318812346,0.0
0.2780955350327374,0.4768549672392421,0.0
0.261119413415329,0.44723451980402573,0.0
0.24707298979712514,0.4470869488223836,0.0
0.31256921075548577,0.4622100230210731,0.0
0.2762194531947147,0.42894752375892803,0.0
0.2786599722619419,0.44943627885012694,0.0
0.29138937567866857,0.45421167581606753,0.0
0.2676453829034651,0.4378785195679122,0.0
0.23452635653080753,0.483773094858627,0.0
0.2804930493586918,0.4505342069535447,0.0
0.26727446700998786,0.45885130747889735,0.0
0.2962005311085547,0.45774157369694823,0.0
0.28270779353423714,0.45727524939495895,0.0
0.29088944556137314,0.4472581311610885,0.0
0.2786330942986464,0.47216811286228677,0.0
0.2722576414049649,0.46114160911398383,0.0
0.25794243815380646,0.47457056844342127,0.0
0.2701934138238741,0.44956023847470633,0.0
0.2744025028759421,0.4588099876040375,0.0
0.26440927612269255,0.44915884540463963,0.0
0.23278466450926213,0.45612419573815005,0.0
0.2521744272306022,0.42600200696535034,0.0
0.2682689516519196,0.46483088365503805,0.0
0.26123767645382906,0.452187001947937,0.0
0.26836033672712417,0.45028628770438583,0.0
0.3012213346521454,0.47642996281211264,0.0
0.29070667541096407,0.461100289239124,0.0
0.27198348617935125,0.4732719438049702,0.0
0.27469816047219203,0.4587391535328493,0.0
0.2606248588906927,0.468242724750605,0.0
0.2549106038940793,0.4416622395372174,0.0
0.28097147710535086,0.45588217932825686,0.0
0.2816488017803963,0.4514314385219291,0.0
0.29376001204132757,0.479776872675757,0.0
0.24301979293217077,0.419544300808689,0.0
0.25038973046778407,0.4240658756862051,0.0
0.2596465010267382,0.465114219939791,0.0
0.258152086267511,0.47994215217519626,0.0
0.2726876888176922,0.4499911457411015,0.0
0.2579854428950792,0.45711587273478543,0.0
0.2733972670486921,0.46107667788206125,0.0
0.26796791846301055,0.49319402632666315,0.0
0.2914216292346231,0.4417094622513429,0.0
0.26169997742251083,0.45245262971489286,0.0
0.28436885166589615,0.47692580131043033,0.0
0.2961037704406911,0.4748657104067056,0.0
0.28639007450571424,0.47245144914703974,0.0
0.2683872146904196,0.46579304645534503,0.0
0.2747250384354875,0.4645416445310194,0.0
0.3057099545224861,0.4966471872970899,0.0
0.25559330416178383,0.47873797296499615,0.0
0.2530614000193521,0.47516085236998995,0.0
0.2586197628288519,0.46068118765126026,0.0
0.24792770902992056,0.4523050587332507,0.0
0.26458129508778344,0.4567676052181099,0.0
0.2490565834883296,0.4656926981878283,0.0
0.2489329448571705,0.4902308010152884,0.0
0.2579854428950792,0.47968242724750604,0.0
0.25626525324417015,0.4443067115282451,0.0
0.2451324008471934,0.46074021604391713,0.0
0.28443873437046435,0.49019538397969425,0.0
0.2704138131228968,0.46662534679180684,0.0
0.2737090514229194,0.47267575703913584,0.0
0.25989377828905635,0.4239891387757511,0.0
0.2819928397105781,0.439596245794227,0.0
0.29952264737187273,0.4578832418393247,0.0
0.2663283627019879,0.4634260079098046,0.0
0.2477234365088751,0.46770556637742755,0.0
0.2667046541881242,0.48112862286759933,0.0
0.2514218442583295,0.49211380674104244,0.0
0.2699998924881468,0.482982114397025,0.0
0.2636889467063744,0.47604627825984297,0.0
0.2525614699020567,0.43337465320819313,0.0
0.2943674540118048,0.5143143852192905,0.0
