dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,y
126.6517105102539,45.865177154541016,-0.0057287514209747314,0.6444972157478333,5.484464168548584,18.893293380737305,9.497148513793945,121.0089340209961,0.0
125.9134292602539,47.74150848388672,0.11319433152675629,0.11106884479522705,8.701436996459961,27.211544036865234,6.472756862640381,65.44770050048828,0.0
115.2610855102539,49.793243408203125,0.16922226548194885,-0.03829479217529297,6.635383605957031,24.792987823486328,7.786145210266113,80.51422119140625,0.0
112.1790542602539,46.509727478027344,0.4328737258911133,0.6678944230079651,5.286303520202637,19.23949432373047,10.191488265991211,131.96405029296875,0.0
120.5306167602539,52.34636688232422,0.09780934453010559,-0.0850270688533783,6.823511123657227,25.39492416381836,7.476587295532227,75.72041320800781,0.0
117.9290542602539,46.896644592285156,0.20654842257499695,0.25464022159576416,6.305952072143555,21.069610595703125,7.6387038230896,82.23664093017578,0.0
132.47201538085938,49.269935607910156,0.04863595962524414,-0.0606628954410553,5.135801792144775,17.688064575195312,10.687430381774902,157.37530517578125,0.0
113.0267105102539,50.31465148925781,0.2316567599773407,0.03094342350959778,6.498260021209717,24.590158462524414,7.802133560180664,80.22676086425781,0.0
114.3431167602539,46.823760986328125,0.4660569131374359,0.49668198823928833,5.018326759338379,17.168699264526367,11.746734619140625,193.43685913085938,0.0
122.6673355102539,46.572906494140625,0.14831843972206116,0.17457249760627747,5.765400409698486,19.610584259033203,8.809698104858398,104.4949951171875,0.0
128.41342163085938,48.13816833496094,0.12149865180253983,0.2499871551990509,5.589397430419922,21.58069610595703,9.267663955688477,106.25985717773438,0.0
102.0384292602539,49.551273345947266,0.6405283212661743,0.5618746876716614,12.270835876464844,37.09706115722656,6.001956462860107,61.03138732910156,0.0
124.3509292602539,44.71746826171875,0.1768297255039215,0.6288199424743652,5.363644599914551,18.277084350585938,9.560356140136719,126.83171844482422,0.0
110.3196792602539,46.289947509765625,0.3712540864944458,0.5623814463615417,5.150015830993652,19.35149574279785,10.38092041015625,132.30499267578125,0.0
119.5813980102539,50.56804656982422,0.07925146818161011,0.0005903840065002441,5.749932289123535,19.229581832885742,9.191009521484375,115.68247985839844,0.0
115.4212417602539,44.296539306640625,0.3111444115638733,0.4989529848098755,5.637892246246338,21.858076095581055,9.030558586120605,100.99665832519531,0.0
114.4993667602539,42.8173942565918,0.3562055826187134,0.7278750538825989,5.8381428718566895,20.712547302246094,8.361347198486328,92.46109008789062,0.0
23.625,29.948654174804688,5.688038349151611,35.9871711730957,146.5685577392578,82.39462280273438,-0.2749015986919403,-1.121848225593567,1.0
94.5859375,35.779823303222656,1.187308669090271,3.687469244003296,6.071070194244385,29.760400772094727,5.3187665939331055,28.698047637939453,1.0
126.9017105102539,46.89692687988281,0.12786242365837097,-0.02897384762763977,34.17969512939453,50.52178192138672,4.791236877441406,56.219783782958984,0.0
120.0462417602539,50.34394836425781,0.14127269387245178,0.154654398560524,4.822674751281738,16.929521560668945,12.99051284790039,226.64178466796875,0.0
93.2923355102539,41.30989456176758,0.6840624809265137,2.4638009071350098,5.933460712432861,21.43179702758789,8.408580780029297,92.79144287109375,0.0
122.9681167602539,45.953765869140625,0.13012361526489258,0.4436199963092804,6.23404598236084,22.21062469482422,8.022054672241211,85.23967742919922,0.0
106.8509292602539,47.55500411987305,0.41784292459487915,0.5608530044555664,6.528360366821289,24.87673568725586,7.894885540008545,81.62562561035156,0.0
109.2649917602539,46.827720642089844,0.3251410126686096,0.33758556842803955,5.305952072143555,19.88741683959961,9.836559295654297,120.67804718017578,0.0
123.46875,45.4750862121582,0.3457806706428528,0.6474149227142334,32.91973114013672,65.09420013427734,1.6055383682250977,0.8713637590408325,1.0
110.0423355102539,46.53242492675781,0.2735005021095276,0.45073387026786804,10.076436996459961,31.20233154296875,6.185932159423828,62.5633544921875,0.0
112.2454605102539,48.960533142089844,0.265433132648468,0.3292614817619324,5.443076133728027,21.547382354736328,9.667488098144531,113.31713104248047,0.0
115.1204605102539,45.066650390625,0.1232304573059082,0.3557935357093811,5.796337127685547,20.506393432617188,8.235517501831055,90.36640930175781,0.0
106.6204605102539,44.36932373046875,0.39857298135757446,0.6005672812461853,5.453945636749268,20.282615661621094,9.156661987304688,105.4451904296875,0.0
123.3353042602539,48.372100830078125,0.14554104208946228,0.10455483198165894,5.283795356750488,17.586576461791992,10.423723220825195,156.20391845703125,0.0
117.6907730102539,46.218414306640625,0.2184942066669464,0.3511620759963989,6.090651512145996,21.139694213867188,8.090768814086914,88.3807373046875,0.0
99.6321792602539,42.67329406738281,0.5491456985473633,1.4629267454147339,5.252440452575684,18.223360061645508,9.97819709777832,134.3336944580078,0.0
120.9993667602539,51.28046417236328,-0.04778856039047241,0.009814083576202393,6.87911319732666,27.005584716796875,7.672216415405273,77.70135498046875,0.0
128.67514038085938,43.46446990966797,0.1327868103981018,0.6310112476348877,5.6838788986206055,19.957332611083984,8.69002914428711,99.66679382324219,0.0
35.15625,30.237712860107422,4.203474998474121,24.486690521240234,34.10116958618164,62.577396392822266,1.8900202512741089,2.5721325874328613,1.0
128.62045288085938,45.95893096923828,0.11174574494361877,0.3834154009819031,6.902106285095215,24.43132972717285,7.2331647872924805,73.21382141113281,0.0
119.2103042602539,47.857601165771484,0.22869573533535004,0.06584686040878296,7.041738510131836,25.586376190185547,7.508587837219238,76.95935821533203,0.0
125.7806167602539,47.55314636230469,0.055061206221580505,0.1845536082983017,6.4338788986206055,24.636119842529297,7.986490726470947,82.7015380859375,0.0
118.3782730102539,48.86458206176758,0.16419267654418945,0.1567501425743103,7.633293151855469,27.577743530273438,6.9796295166015625,69.53260803222656,0.0
115.4251480102539,45.787681579589844,0.21685445308685303,0.6463030576705933,4.91799259185791,17.930904388427734,11.977872848510742,181.19393920898438,0.0
112.3431167602539,46.872467041015625,0.3196524977684021,0.3078549802303314,5.439731597900391,20.142391204833984,9.321234703063965,109.76179504394531,0.0
105.3196792602539,45.234466552734375,0.27125298976898193,0.5946598649024963,7.048845291137695,25.284757614135742,7.252660751342773,73.27542877197266,0.0
128.76889038085938,52.390769958496094,0.005706131458282471,-0.06281247735023499,10.939313888549805,32.76083755493164,6.115113258361816,62.15762710571289,0.0
98.7767105102539,40.8142204284668,0.46404144167900085,2.1910715103149414,5.763728141784668,20.334823608398438,8.492963790893555,94.97632598876953,0.0
107.2376480102539,44.684993743896484,0.29040074348449707,0.48750731348991394,5.19683837890625,19.69491958618164,10.309807777404785,130.302490234375,0.0
120.8470230102539,44.961647033691406,0.2386195957660675,0.6307618618011475,5.665902137756348,21.913570404052734,8.869308471679688,97.48738098144531,0.0
100.3001480102539,43.14153289794922,0.43923717737197876,0.9834836721420288,5.328527450561523,18.391395568847656,10.148128509521484,137.76528930664062,0.0
130.22982788085938,47.75330352783203,0.004314929246902466,0.14009539783000946,6.344831943511963,24.773334503173828,8.02802848815918,83.17597961425781,0.0
99.2454605102539,40.92840576171875,0.5199069976806641,2.1341843605041504,6.106537818908691,21.708839416503906,8.583600997924805,96.6937255859375,0.0
103.7649917602539,44.4735107421875,0.46996644139289856,0.7962489724159241,5.38078498840332,19.040428161621094,9.640716552734375,121.18880462646484,0.0
117.0696792602539,43.865821838378906,0.330497682094574,0.5433220863342285,4.994497299194336,18.325475692749023,11.642723083496094,172.96792602539062,0.0
104.2181167602539,47.6795654296875,0.4556569457054138,0.5545734167098999,5.23404598236084,17.887828826904297,10.196808815002441,143.907958984375,0.0
119.0462417602539,46.34137725830078,0.1565690040588379,0.44376814365386963,5.827691555023193,21.068767547607422,8.651041984558105,98.23820495605469,0.0
112.4837417602539,47.32706069946289,0.12292933464050293,0.027293026447296143,5.2904839515686035,18.570594787597656,9.91880989074707,128.69390869140625,0.0
101.5618667602539,43.00568389892578,0.39555174112319946,1.4862550497055054,7.426771640777588,26.46804428100586,7.094269752502441,71.28370666503906,0.0
114.4876480102539,46.485015869140625,0.2561463713645935,0.5306394100189209,5.307206630706787,20.107948303222656,10.21893310546875,128.51544189453125,0.0
18.1171875,29.297670364379883,6.446705341339111,44.60158920288086,50.10786056518555,66.32182312011719,1.4564234018325806,1.3351815938949585,1.0
103.1595230102539,46.946319580078125,0.42790889739990234,0.5746622085571289,5.465651512145996,18.384506225585938,9.30362319946289,121.48377227783203,0.0
121.4798355102539,53.87868118286133,0.12927234172821045,-0.2169918417930603,37.70561981201172,54.30548858642578,4.806713581085205,56.29276657104492,0.0
139.51889038085938,45.35903549194336,-0.14273962378501892,0.4944973587989807,6.201019287109375,24.151386260986328,8.199199676513672,85.8487548828125,0.0
124.3821792602539,48.355743408203125,0.13972575962543488,0.09600719809532166,5.474430561065674,18.184711456298828,9.727296829223633,132.65106201171875,0.0
108.0267105102539,44.29711151123047,0.27489227056503296,0.6276649236679077,6.854865074157715,26.379634857177734,7.670193672180176,77.99304962158203,0.0
112.0970230102539,45.86180114746094,0.23108600080013275,0.40549880266189575,5.89708948135376,19.994338989257812,8.431917190551758,96.75373840332031,0.0
120.6360855102539,47.743431091308594,-0.019066378474235535,0.2689515948295593,5.278360366821289,17.57039451599121,11.070804595947266,173.1049346923828,0.0
125.2923355102539,49.620643615722656,-0.0019969642162323,0.20112955570220947,5.795918941497803,19.460168838500977,8.642834663391113,101.93232727050781,0.0
124.1868667602539,50.722869873046875,0.030808568000793457,0.03468373417854309,5.399179458618164,18.672191619873047,9.497770309448242,120.61964416503906,0.0
110.8313980102539,49.932342529296875,0.2898218631744385,0.14235690236091614,6.180534362792969,22.943994522094727,8.20911979675293,87.4127426147461,0.0
116.9681167602539,52.93511199951172,0.21561312675476074,0.029469013214111328,5.307624816894531,20.064712524414062,10.149992942810059,126.62297821044922,0.0
126.0892105102539,49.02462387084961,0.16456922888755798,0.06493479013442993,5.171754837036133,19.659435272216797,10.200899124145508,126.45268249511719,0.0
44.8671875,45.69333267211914,2.8887393474578857,8.810672760009766,176.11956787109375,59.73772048950195,-1.7853765487670898,2.940913438796997,1.0
26.921875,34.51100540161133,4.709838390350342,24.247400283813477,183.62290954589844,79.93281555175781,-1.3266475200653076,0.3467121124267578,1.0
118.3509292602539,48.77104949951172,0.08067874610424042,-0.044903188943862915,6.230283260345459,23.461040496826172,7.983500003814697,83.1595458984375,0.0
123.4017105102539,48.8744010925293,0.1042691320180893,0.053371429443359375,6.496587753295898,24.34615707397461,7.827402114868164,80.73052978515625,0.0
125.0188980102539,46.902748107910156,-0.007944852113723755,0.30272674560546875,5.47401237487793,17.92136001586914,9.672000885009766,136.35177612304688,0.0
109.0735855102539,45.46696472167969,0.2282271385192871,0.6281542778015137,5.782958984375,22.382598876953125,8.748459815979004,95.46488952636719,0.0
118.6868667602539,46.250465393066406,0.3308725357055664,0.3479267358779907,5.661721706390381,21.212236404418945,8.967920303344727,101.86931610107422,0.0
131.37045288085938,46.00475311279297,-0.009776905179023743,0.3202041685581207,5.296754837036133,17.497522354125977,10.475496292114258,160.2964630126953,0.0
124.2337417602539,50.55476379394531,0.21485784649848938,0.0960375964641571,5.781704902648926,19.00946807861328,8.599861145019531,105.57722473144531,0.0
104.8821792602539,43.381385803222656,0.40911948680877686,1.020258903503418,5.267490863800049,19.271997451782227,10.386960983276367,138.51434326171875,0.0
111.9837417602539,52.92198944091797,0.1553799957036972,-0.2595752477645874,13.661303520202637,38.57268142700195,5.828466415405273,59.99225997924805,0.0
110.6829605102539,47.56574249267578,0.26957979798316956,0.23217394948005676,4.813477516174316,16.68528175354004,13.677968978881836,257.461669921875,0.0
105.6595230102539,43.43317413330078,0.4981168210506439,0.9091377854347229,5.569748401641846,19.472251892089844,9.426839828491211,117.82906341552734,0.0
110.3118667602539,42.40900802612305,0.2958846688270569,0.8913314342498779,5.283377170562744,18.44855308532715,10.285707473754883,139.81103515625,0.0
122.6126480102539,51.26953887939453,0.10156570374965668,-0.22743070125579834,6.221086025238037,21.49136734008789,8.000330924987793,86.4368667602539,0.0
107.9915542602539,47.87373352050781,0.4395498037338257,0.6162738800048828,5.494497299194336,17.382644653320312,10.202016830444336,160.6269073486328,0.0
124.8626480102539,50.160545349121094,0.03904193639755249,-0.05651754140853882,18.35403060913086,45.02954864501953,5.501870155334473,58.26063537597656,0.0
123.5228042602539,46.486167907714844,0.17598915100097656,0.306041955947876,5.91799259185791,20.798736572265625,8.197595596313477,89.81533813476562,0.0
107.0618667602539,41.24970245361328,0.32433944940567017,1.2615299224853516,5.901688098907471,21.18329620361328,8.679964065551758,97.40121459960938,0.0
133.84310913085938,45.81123352050781,0.1698933243751526,0.4247663915157318,5.559296607971191,21.391597747802734,9.089197158813477,102.06379699707031,0.0
100.4173355102539,42.869544982910156,0.4365231990814209,1.079667568206787,5.923845291137695,19.98925018310547,8.63516616821289,100.26788330078125,0.0
124.9642105102539,51.941871643066406,0.1212831437587738,-0.050156235694885254,5.810550689697266,20.663822174072266,9.027179718017578,106.65776062011719,0.0
117.7962417602539,45.94569396972656,0.07038688659667969,0.4184733033180237,5.491152763366699,20.618511199951172,9.370075225830078,110.26604461669922,0.0
112.4329605102539,44.10157012939453,0.35626375675201416,0.7392414212226868,5.743243217468262,20.40401268005371,8.799782752990723,100.81965637207031,0.0
125.7259292602539,51.208465576171875,0.03535415232181549,-0.12385648488998413,6.0739288330078125,20.635082244873047,8.605152130126953,100.86541748046875,0.0
111.6790542602539,45.23009490966797,0.3247298002243042,0.6229159832000732,5.8908185958862305,20.377185821533203,8.452900886535645,96.02423858642578,0.0
120.2806167602539,49.89454650878906,0.083366259932518,0.0709260106086731,9.604866027832031,30.024917602539062,6.28969669342041,63.361061096191406,0.0
133.72201538085938,46.101539611816406,0.022904157638549805,0.3117215633392334,6.2754340171813965,22.621212005615234,7.882564067840576,82.24552154541016,0.0
127.1204605102539,46.23724365234375,0.06825749576091766,0.37608540058135986,9.0383939743042,30.320064544677734,6.479160308837891,64.71806335449219,0.0
116.9837417602539,47.198001861572266,0.1227300688624382,0.30672043561935425,6.113226413726807,22.18381118774414,8.2919921875,89.58018493652344,0.0
113.6282730102539,44.81466293334961,0.09653343260288239,0.541187047958374,5.015400409698486,19.228008270263672,11.314285278320312,154.1317901611328,0.0
107.1673355102539,47.4603271484375,0.3096955418586731,0.298564612865448,5.503276824951172,18.46072006225586,9.226354598999023,119.53427124023438,0.0
121.0618667602539,45.617095947265625,0.10924048721790314,0.5548973679542542,7.175935745239258,25.75013542175293,7.2465643882751465,73.30754852294922,0.0
48.2421875,36.49202346801758,2.9355602264404297,10.888745307922363,41.504180908203125,62.89781188964844,1.4724886417388916,1.3052690029144287,1.0
122.8509292602539,48.66930389404297,0.18812048435211182,0.14281848073005676,5.243243217468262,19.615795135498047,9.886184692382812,121.2164077758789,0.0
120.9993667602539,51.2612190246582,0.11348573118448257,-0.06460559368133545,5.44516658782959,19.905855178833008,9.30600643157959,109.90769958496094,0.0
99.7220230102539,43.23521423339844,0.49493613839149475,1.2931861877441406,4.925935745239258,18.550548553466797,12.01898193359375,176.8250274658203,0.0
115.5813980102539,46.70420837402344,0.24320919811725616,0.0742708146572113,7.326855659484863,25.191837310791016,7.188431739807129,73.2606201171875,0.0
105.0813980102539,40.94573211669922,0.45677077770233154,1.7098537683486938,5.528778553009033,21.02833366394043,9.031171798706055,101.13128662109375,0.0
111.7884292602539,46.34956359863281,0.1826069951057434,0.11241960525512695,4.979447364807129,16.837343215942383,12.397566795349121,220.695556640625,0.0
130.65560913085938,44.690940856933594,0.06497007608413696,0.5137428045272827,5.466487407684326,18.82137680053711,9.958882331848145,132.14309692382812,0.0
100.2649917602539,40.063026428222656,0.5917115211486816,2.660712242126465,5.251186370849609,17.611406326293945,10.510021209716797,156.47230529785156,0.0
122.4485855102539,48.771480560302734,0.1531027853488922,0.1574845314025879,5.647507667541504,18.770845413208008,8.869071006774902,110.46429443359375,0.0
108.9446792602539,46.718849182128906,0.1828829050064087,0.03168115019798279,13.048008918762207,37.248836517333984,5.869932174682617,60.256797790527344,0.0
124.2142105102539,50.55257797241211,0.1184198260307312,0.1343415379524231,6.368243217468262,21.200843811035156,8.084929466247559,89.41294860839844,0.0
119.9329605102539,44.653045654296875,0.3739783763885498,0.5540115833282471,6.17886209487915,21.1571102142334,8.15073299407959,89.9664535522461,0.0
118.1712417602539,47.63983154296875,0.15732310712337494,0.16488038003444672,5.379530906677246,20.082996368408203,9.475379943847656,112.12482452392578,0.0
110.8001480102539,50.32435607910156,0.33538752794265747,0.12202787399291992,5.459798336029053,18.115375518798828,9.670793533325195,133.22998046875,0.0
129.28060913085938,48.07026672363281,-2.6017427444458008e-05,0.21211422979831696,9.674263000488281,31.43065643310547,6.335202217102051,63.643653869628906,0.0
120.0306167602539,47.56279373168945,0.12276098132133484,0.2919047474861145,7.445584297180176,25.545814514160156,7.14935302734375,72.44281768798828,0.0
121.3313980102539,49.95323181152344,0.2133437842130661,0.0166645348072052,15.979865074157715,38.4416618347168,5.579562664031982,58.90314865112305,0.0
124.8040542602539,49.23074722290039,0.03244096040725708,0.027831673622131348,5.027106285095215,18.33625030517578,11.367344856262207,164.21058654785156,0.0
120.1907730102539,51.25164031982422,0.11363336443901062,-0.27364981174468994,6.469831943511963,22.772348403930664,7.790200233459473,81.91309356689453,0.0
98.4485855102539,42.518802642822266,0.4619225561618805,1.3579087257385254,5.220667839050293,17.844152450561523,10.312333106994629,146.8119659423828,0.0
121.4446792602539,47.02442169189453,0.21482108533382416,0.09930980205535889,5.477356910705566,18.35659408569336,9.953697204589844,137.62823486328125,0.0
